Epoch,learning rate,training loss,training energy/scan RMSE (per atom),training energy/scan MAE (per atom),training forces[energy/scan] RMSE,training forces[energy/scan] MAE,training virial[energy/scan] RMSE (per atom),training virial[energy/scan] MAE (per atom),training mtt::dipole RMSE (per atom),training mtt::dipole MAE (per atom),validation loss,validation energy/scan RMSE (per atom),validation energy/scan MAE (per atom),validation forces[energy/scan] RMSE,validation forces[energy/scan] MAE,validation virial[energy/scan] RMSE (per atom),validation virial[energy/scan] MAE (per atom),validation mtt::dipole RMSE (per atom),validation mtt::dipole MAE (per atom)
,,,meV,meV,meV/A,meV/A,meV,meV,,,,meV,meV,meV/A,meV/A,meV,meV,,
3829,6.456e-06,4.854e+00,0.7421,0.5901, 41.61, 31.89, 1.926, 1.442,0.00342,0.002749,1.011e+00,0.7927,0.6493, 42.44, 32.65, 2.143, 1.639,0.003361,0.002663
3830,6.446e-06,4.874e+00,0.7001,0.5614, 41.63, 31.93, 1.844, 1.392,0.00342,0.002755,1.010e+00,0.7845,0.6408, 42.43, 32.64, 2.277, 1.729,0.003362,0.002712
3831,6.435e-06,4.862e+00,0.7253,0.5844, 41.64, 31.94, 1.978, 1.486,0.00324,0.002560,1.009e+00,0.8306,0.6510, 42.44, 32.65, 1.644, 1.307,0.003260,0.002581
3832,6.425e-06,4.851e+00,0.7423,0.5946, 41.60, 31.91, 1.889, 1.417,0.00325,0.002586,1.010e+00,0.9698,0.7435, 42.44, 32.64, 1.654, 1.310,0.003358,0.002556
3833,6.414e-06,4.857e+00,0.7695,0.6235, 41.63, 31.95, 1.845, 1.387,0.00320,0.002529,1.010e+00,0.7711,0.6534, 42.42, 32.63, 2.309, 1.744,0.003291,0.002535
3834,6.404e-06,4.860e+00,0.7195,0.5794, 41.62, 31.93, 1.952, 1.462,0.00317,0.002516,1.010e+00,0.9063,0.7017, 42.41, 32.63, 2.216, 1.690,0.003384,0.002616
3835,6.393e-06,4.860e+00,0.7262,0.5861, 41.62, 31.90, 1.944, 1.455,0.00330,0.002623,1.009e+00,0.7961,0.6419, 42.43, 32.63, 1.675, 1.327,0.003260,0.002506
3836,6.383e-06,4.851e+00,0.7076,0.5661, 41.63, 31.93, 1.859, 1.383,0.00321,0.002519,1.009e+00,0.7910,0.6443, 42.41, 32.61, 1.734, 1.345,0.003388,0.002654
3837,6.372e-06,4.857e+00,0.7018,0.5582, 41.60, 31.91, 1.856, 1.396,0.00326,0.002562,1.011e+00,0.8794,0.6843, 42.44, 32.65, 2.254, 1.718,0.003383,0.002656
3838,6.362e-06,4.853e+00,0.7327,0.5888, 41.62, 31.92, 1.930, 1.455,0.00322,0.002557,1.010e+00,0.9895,0.7580, 42.43, 32.64, 2.077, 1.598,0.003444,0.002613
3839,6.351e-06,4.858e+00,0.7388,0.5972, 41.60, 31.91, 1.890, 1.419,0.00331,0.002595,1.010e+00,0.8017,0.6424, 42.46, 32.66, 1.642, 1.294,0.003341,0.002523
3840,6.341e-06,4.858e+00,0.7024,0.5612, 41.61, 31.92, 1.843, 1.391,0.00327,0.002592,1.010e+00,0.7786,0.6478, 42.43, 32.63, 1.676, 1.316,0.003653,0.002737
3841,6.331e-06,4.847e+00,0.7087,0.5661, 41.60, 31.90, 1.889, 1.407,0.00321,0.002553,1.013e+00,0.8583,0.6715, 42.45, 32.66, 2.307, 1.758,0.003794,0.002890
3842,6.320e-06,4.857e+00,0.7091,0.5642, 41.64, 31.93, 1.948, 1.450,0.00323,0.002569,1.011e+00,0.7943,0.6379, 42.41, 32.63, 2.301, 1.746,0.003714,0.002803
3843,6.310e-06,4.839e+00,0.7042,0.5655, 41.59, 31.87, 2.001, 1.495,0.00348,0.002782,1.009e+00,0.7887,0.6413, 42.42, 32.62, 1.742, 1.360,0.003336,0.002494
3844,6.299e-06,4.851e+00,0.6991,0.5640, 41.59, 31.90, 1.792, 1.359,0.00340,0.002659,1.009e+00,0.8037,0.6396, 42.44, 32.64, 1.775, 1.387,0.003268,0.002611
3845,6.289e-06,4.855e+00,0.6944,0.5576, 41.59, 31.90, 1.892, 1.416,0.00325,0.002578,1.009e+00,0.8781,0.6825, 42.40, 32.62, 2.175, 1.661,0.003362,0.002698
3846,6.278e-06,4.831e+00,0.7051,0.5671, 41.57, 31.90, 1.880, 1.401,0.00325,0.002566,1.008e+00,0.7935,0.6405, 42.37, 32.60, 2.156, 1.641,0.003392,0.002684
3847,6.268e-06,4.849e+00,0.7054,0.5620, 41.60, 31.90, 1.866, 1.399,0.00320,0.002551,1.009e+00,0.7781,0.6470, 42.44, 32.64, 1.690, 1.327,0.003284,0.002638
3848,6.258e-06,4.853e+00,0.7033,0.5653, 41.61, 31.92, 1.814, 1.376,0.00317,0.002480,1.010e+00,0.7722,0.6457, 42.44, 32.64, 1.668, 1.317,0.003612,0.002822
3849,6.247e-06,4.851e+00,0.7588,0.6157, 41.61, 31.91, 1.858, 1.412,0.00326,0.002608,1.009e+00,0.7794,0.6684, 42.41, 32.63, 2.181, 1.667,0.003329,0.002596
3850,6.237e-06,4.844e+00,0.7110,0.5637, 41.58, 31.90, 1.836, 1.386,0.00311,0.002449,1.009e+00,0.9464,0.7291, 42.40, 32.62, 2.237, 1.706,0.003273,0.002528
3851,6.226e-06,4.840e+00,0.7069,0.5591, 41.61, 31.91, 1.962, 1.457,0.00307,0.002408,1.009e+00,0.8206,0.6457, 42.42, 32.62, 1.665, 1.315,0.003440,0.002671
3852,6.216e-06,4.849e+00,0.7199,0.5777, 41.57, 31.88, 1.849, 1.407,0.00320,0.002515,1.008e+00,0.7732,0.6489, 42.39, 32.60, 1.749, 1.364,0.003435,0.002687
3853,6.206e-06,4.853e+00,0.7384,0.5846, 41.61, 31.91, 1.871, 1.413,0.00321,0.002557,1.010e+00,0.7830,0.6491, 42.41, 32.62, 2.233, 1.702,0.003439,0.002720
3854,6.195e-06,4.841e+00,0.7095,0.5662, 41.57, 31.88, 1.905, 1.425,0.00323,0.002553,1.008e+00,0.8144,0.6419, 42.38, 32.61, 2.155, 1.645,0.003405,0.002701
3855,6.185e-06,4.850e+00,0.6944,0.5543, 41.61, 31.90, 1.900, 1.425,0.00324,0.002548,1.009e+00,0.8035,0.6410, 42.40, 32.61, 1.747, 1.363,0.003514,0.002817
3856,6.175e-06,4.843e+00,0.6954,0.5570, 41.57, 31.88, 1.831, 1.375,0.00337,0.002673,1.008e+00,0.8116,0.6440, 42.39, 32.60, 1.703, 1.334,0.003685,0.002899
3857,6.164e-06,4.844e+00,0.7088,0.5659, 41.58, 31.89, 1.867, 1.408,0.00324,0.002578,1.009e+00,0.9003,0.6999, 42.38, 32.61, 2.342, 1.766,0.003439,0.002704
3858,6.154e-06,4.846e+00,0.7372,0.5873, 41.56, 31.87, 1.916, 1.422,0.00330,0.002594,1.009e+00,0.7685,0.6485, 42.38, 32.61, 2.345, 1.778,0.003462,0.002646
3859,6.144e-06,4.851e+00,0.7110,0.5729, 41.59, 31.89, 1.920, 1.444,0.00337,0.002630,1.008e+00,0.8771,0.6809, 42.41, 32.61, 1.704, 1.337,0.003266,0.002491
3860,6.133e-06,4.840e+00,0.7398,0.5932, 41.58, 31.89, 1.877, 1.405,0.00327,0.002593,1.008e+00,0.7874,0.6455, 42.40, 32.60, 1.723, 1.340,0.003443,0.002597
3861,6.123e-06,4.854e+00,0.7376,0.5869, 41.58, 31.89, 1.794, 1.388,0.00324,0.002533,1.009e+00,0.7718,0.6524, 42.40, 32.62, 2.442, 1.837,0.003257,0.002519
3862,6.113e-06,4.840e+00,0.7593,0.6113, 41.55, 31.86, 1.969, 1.478,0.00319,0.002491,1.008e+00,0.9387,0.7246, 42.39, 32.61, 2.199, 1.682,0.003313,0.002601
3863,6.103e-06,4.835e+00,0.7766,0.6174, 41.55, 31.86, 1.856, 1.399,0.00318,0.002517,1.008e+00,0.8630,0.6734, 42.40, 32.61, 1.661, 1.315,0.003474,0.002650
3864,6.092e-06,4.851e+00,0.7377,0.5924, 41.58, 31.91, 1.899, 1.426,0.00322,0.002554,1.009e+00,0.7841,0.6812, 42.41, 32.61, 1.689, 1.322,0.003526,0.002722
3865,6.082e-06,4.835e+00,0.7519,0.6077, 41.55, 31.86, 1.824, 1.384,0.00315,0.002492,1.010e+00,0.9139,0.7102, 42.40, 32.62, 2.235, 1.697,0.003672,0.002812
3866,6.072e-06,4.835e+00,0.7134,0.5730, 41.57, 31.88, 1.937, 1.455,0.00323,0.002587,1.009e+00,0.8149,0.6463, 42.38, 32.60, 2.245, 1.712,0.003755,0.002895
3867,6.061e-06,4.848e+00,0.7011,0.5594, 41.57, 31.89, 1.896, 1.431,0.00316,0.002509,1.009e+00,0.7829,0.6466, 42.41, 32.60, 1.704, 1.335,0.003674,0.002808
3868,6.051e-06,4.845e+00,0.7140,0.5721, 41.56, 31.87, 1.810, 1.367,0.00314,0.002477,1.007e+00,0.7784,0.6465, 42.37, 32.58, 1.878, 1.451,0.003522,0.002697
3869,6.041e-06,4.842e+00,0.7200,0.5727, 41.55, 31.88, 1.842, 1.393,0.00325,0.002567,1.008e+00,0.7867,0.6422, 42.38, 32.60, 2.339, 1.777,0.003380,0.002568
3870,6.031e-06,4.836e+00,0.6979,0.5565, 41.56, 31.89, 1.954, 1.455,0.00330,0.002614,1.008e+00,0.8906,0.6924, 42.38, 32.61, 2.274, 1.739,0.003318,0.002538
3871,6.020e-06,4.846e+00,0.7074,0.5673, 41.56, 31.89, 1.939, 1.441,0.00324,0.002532,1.007e+00,0.7751,0.6522, 42.37, 32.58, 1.780, 1.379,0.003501,0.002680
3872,6.010e-06,4.850e+00,0.7186,0.5774, 41.58, 31.90, 1.868, 1.396,0.00334,0.002621,1.007e+00,0.8400,0.6602, 42.37, 32.58, 1.685, 1.325,0.003568,0.002780
3873,6.000e-06,4.837e+00,0.7044,0.5631, 41.57, 31.88, 1.798, 1.365,0.00321,0.002548,1.007e+00,0.7778,0.6384, 42.37, 32.59, 2.203, 1.689,0.003354,0.002614
3874,5.990e-06,4.834e+00,0.7227,0.5819, 41.55, 31.85, 1.888, 1.439,0.00324,0.002597,1.008e+00,0.8650,0.6735, 42.39, 32.61, 1.979, 1.521,0.003512,0.002742
3875,5.980e-06,4.838e+00,0.7111,0.5668, 41.57, 31.89, 1.926, 1.451,0.00318,0.002510,1.008e+00,0.7805,0.6580, 42.40, 32.61, 1.625, 1.285,0.003554,0.002758
3876,5.969e-06,4.842e+00,0.7507,0.5988, 41.57, 31.88, 1.834, 1.372,0.00321,0.002569,1.008e+00,0.7883,0.6875, 42.38, 32.59, 1.729, 1.352,0.003525,0.002750
3877,5.959e-06,4.832e+00,0.7667,0.6208, 41.54, 31.86, 1.813, 1.367,0.00325,0.002573,1.007e+00,1.1063,0.8653, 42.36, 32.59, 2.143, 1.643,0.003445,0.002722
3878,5.949e-06,4.843e+00,0.8669,0.6977, 41.56, 31.88, 1.899, 1.432,0.00321,0.002565,1.006e+00,0.8334,0.6549, 42.34, 32.56, 2.196, 1.680,0.003387,0.002580
3879,5.939e-06,4.824e+00,0.7908,0.6235, 41.51, 31.83, 1.876, 1.411,0.00307,0.002407,1.006e+00,0.9117,0.7936, 42.36, 32.57, 1.809, 1.400,0.003439,0.002707
3880,5.929e-06,4.841e+00,0.8420,0.6786, 41.58, 31.89, 1.871, 1.399,0.00318,0.002516,1.006e+00,0.8667,0.6759, 42.36, 32.57, 1.644, 1.295,0.003473,0.002786
3881,5.919e-06,4.833e+00,0.7494,0.5988, 41.56, 31.87, 1.831, 1.377,0.00313,0.002474,1.008e+00,0.9358,0.7220, 42.37, 32.60, 2.160, 1.657,0.003592,0.002833
3882,5.908e-06,4.849e+00,0.7243,0.5857, 41.57, 31.86, 1.866, 1.406,0.00325,0.002552,1.008e+00,0.7874,0.6403, 42.37, 32.59, 2.323, 1.754,0.003650,0.002877
3883,5.898e-06,4.842e+00,0.7289,0.5884, 41.54, 31.85, 1.949, 1.469,0.00323,0.002575,1.008e+00,0.8738,0.6802, 42.41, 32.60, 1.680, 1.318,0.003408,0.002631
3884,5.888e-06,4.853e+00,0.7347,0.5859, 41.56, 31.87, 1.870, 1.409,0.00314,0.002499,1.006e+00,0.8928,0.6927, 42.37, 32.58, 1.741, 1.358,0.003364,0.002563
3885,5.878e-06,4.839e+00,0.7839,0.6219, 41.54, 31.86, 1.779, 1.344,0.00319,0.002519,1.007e+00,0.7871,0.6375, 42.35, 32.59, 2.493, 1.869,0.003285,0.002634
3886,5.868e-06,4.845e+00,0.7114,0.5695, 41.56, 31.88, 1.973, 1.472,0.00325,0.002606,1.006e+00,0.8698,0.6774, 42.35, 32.58, 2.143, 1.634,0.003266,0.002600
3887,5.858e-06,4.830e+00,0.7281,0.5830, 41.53, 31.85, 1.950, 1.464,0.00323,0.002577,1.005e+00,0.8928,0.6908, 42.35, 32.57, 1.698, 1.333,0.003273,0.002495
3888,5.848e-06,4.833e+00,0.7181,0.5748, 41.54, 31.85, 1.806, 1.368,0.00316,0.002535,1.006e+00,0.7763,0.6399, 42.35, 32.57, 1.768, 1.376,0.003586,0.002713
3889,5.838e-06,4.838e+00,0.7123,0.5698, 41.53, 31.85, 1.853, 1.395,0.00321,0.002543,1.007e+00,0.8274,0.6513, 42.35, 32.58, 2.203, 1.686,0.003498,0.002679
3890,5.828e-06,4.826e+00,0.7109,0.5745, 41.52, 31.85, 1.920, 1.447,0.00324,0.002564,1.007e+00,0.9220,0.7133, 42.36, 32.58, 2.109, 1.617,0.003429,0.002624
3891,5.818e-06,4.842e+00,0.7062,0.5667, 41.54, 31.85, 1.898, 1.421,0.00314,0.002472,1.006e+00,0.8238,0.6471, 42.36, 32.58, 1.723, 1.347,0.003373,0.002549
3892,5.807e-06,4.829e+00,0.7169,0.5739, 41.53, 31.84, 1.840, 1.392,0.00321,0.002530,1.004e+00,0.8374,0.6556, 42.33, 32.55, 1.732, 1.357,0.003367,0.002586
3893,5.797e-06,4.844e+00,0.7316,0.5870, 41.55, 31.87, 1.871, 1.411,0.00322,0.002557,1.006e+00,0.7987,0.6394, 42.34, 32.57, 2.291, 1.744,0.003266,0.002594
3894,5.787e-06,4.830e+00,0.7134,0.5725, 41.53, 31.84, 1.951, 1.464,0.00307,0.002424,1.006e+00,0.7704,0.6522, 42.34, 32.57, 2.174, 1.664,0.003369,0.002593
3895,5.777e-06,4.821e+00,0.7198,0.5754, 41.55, 31.86, 1.902, 1.435,0.00311,0.002468,1.005e+00,0.8109,0.6428, 42.34, 32.56, 1.728, 1.354,0.003341,0.002521
3896,5.767e-06,4.834e+00,0.6994,0.5593, 41.55, 31.86, 1.821, 1.380,0.00319,0.002515,1.004e+00,0.7918,0.6418, 42.32, 32.55, 1.731, 1.348,0.003269,0.002512
3897,5.757e-06,4.820e+00,0.7064,0.5669, 41.49, 31.83, 1.914, 1.436,0.00313,0.002482,1.007e+00,0.8412,0.6622, 42.36, 32.58, 2.176, 1.664,0.003300,0.002512
3898,5.747e-06,4.823e+00,0.7054,0.5655, 41.53, 31.86, 1.897, 1.432,0.00319,0.002488,1.006e+00,0.8450,0.6636, 42.34, 32.57, 2.113, 1.621,0.003289,0.002546
3899,5.737e-06,4.823e+00,0.6971,0.5519, 41.51, 31.83, 1.891, 1.418,0.00323,0.002561,1.005e+00,0.7739,0.6472, 42.34, 32.56, 1.796, 1.397,0.003539,0.002776
3900,5.727e-06,4.825e+00,0.7014,0.5605, 41.51, 31.82, 1.898, 1.424,0.00345,0.002742,1.005e+00,0.8331,0.6538, 42.32, 32.54, 1.721, 1.347,0.003824,0.003101
3901,5.717e-06,4.828e+00,0.7247,0.5777, 41.51, 31.82, 1.872, 1.402,0.00341,0.002706,1.008e+00,0.8717,0.6791, 42.35, 32.57, 2.107, 1.611,0.003927,0.003183
3902,5.707e-06,4.842e+00,0.7260,0.5798, 41.52, 31.85, 1.854, 1.408,0.00354,0.002792,1.006e+00,0.8357,0.6557, 42.32, 32.55, 2.173, 1.657,0.003847,0.003170
3903,5.697e-06,4.838e+00,0.7024,0.5586, 41.52, 31.83, 1.873, 1.403,0.00335,0.002654,1.005e+00,0.8302,0.6505, 42.33, 32.55, 1.798, 1.400,0.003516,0.002827
3904,5.687e-06,4.832e+00,0.7024,0.5606, 41.52, 31.85, 1.858, 1.395,0.00331,0.002636,1.005e+00,0.7810,0.6523, 42.33, 32.55, 1.721, 1.347,0.003451,0.002745
3905,5.677e-06,4.829e+00,0.7076,0.5638, 41.52, 31.83, 1.848, 1.395,0.00321,0.002557,1.005e+00,0.7736,0.6546, 42.30, 32.55, 2.254, 1.715,0.003452,0.002755
3906,5.667e-06,4.824e+00,0.7338,0.5906, 41.50, 31.83, 1.898, 1.418,0.00320,0.002534,1.005e+00,0.7861,0.6417, 42.32, 32.55, 2.069, 1.587,0.003403,0.002702
3907,5.657e-06,4.829e+00,0.7177,0.5721, 41.50, 31.82, 1.880, 1.412,0.00314,0.002482,1.005e+00,0.8194,0.6447, 42.33, 32.55, 1.728, 1.353,0.003395,0.002569
3908,5.647e-06,4.829e+00,0.7049,0.5656, 41.49, 31.81, 1.847, 1.385,0.00329,0.002601,1.005e+00,0.7718,0.6543, 42.34, 32.56, 1.712, 1.336,0.003325,0.002494
3909,5.637e-06,4.839e+00,0.7293,0.5825, 41.51, 31.85, 1.879, 1.410,0.00327,0.002601,1.007e+00,0.8670,0.6776, 42.36, 32.58, 2.137, 1.630,0.003348,0.002590
3910,5.627e-06,4.829e+00,0.7542,0.6046, 41.52, 31.83, 1.878, 1.415,0.00331,0.002613,1.005e+00,0.9763,0.7497, 42.32, 32.55, 2.023, 1.558,0.003502,0.002760
3911,5.618e-06,4.832e+00,0.7480,0.5928, 41.49, 31.83, 1.871, 1.411,0.00327,0.002586,1.005e+00,0.8515,0.6654, 42.34, 32.55, 1.737, 1.352,0.003352,0.002547
3912,5.608e-06,4.837e+00,0.7340,0.5865, 41.54, 31.87, 1.800, 1.373,0.00328,0.002597,1.004e+00,0.7725,0.6515, 42.32, 32.54, 1.739, 1.356,0.003268,0.002517
3913,5.598e-06,4.828e+00,0.7275,0.5819, 41.48, 31.82, 1.865, 1.392,0.00318,0.002510,1.005e+00,0.7722,0.6543, 42.31, 32.55, 2.151, 1.651,0.003376,0.002603
3914,5.588e-06,4.834e+00,0.7265,0.5831, 41.52, 31.83, 1.878, 1.407,0.00310,0.002439,1.005e+00,0.8745,0.6785, 42.31, 32.55, 2.286, 1.735,0.003350,0.002548
3915,5.578e-06,4.821e+00,0.7218,0.5797, 41.50, 31.83, 1.897, 1.433,0.00312,0.002437,1.005e+00,0.8745,0.6805, 42.33, 32.55, 1.805, 1.399,0.003394,0.002602
3916,5.568e-06,4.834e+00,0.7249,0.5784, 41.51, 31.83, 1.853, 1.391,0.00307,0.002430,1.004e+00,0.7803,0.6444, 42.32, 32.54, 1.808, 1.408,0.003383,0.002591
3917,5.558e-06,4.821e+00,0.7044,0.5613, 41.50, 31.82, 1.802, 1.380,0.00306,0.002406,1.005e+00,0.8083,0.6447, 42.31, 32.55, 2.320, 1.758,0.003483,0.002680
3918,5.548e-06,4.822e+00,0.7211,0.5802, 41.47, 31.81, 1.929, 1.434,0.00309,0.002442,1.004e+00,0.8535,0.6660, 42.29, 32.54, 2.253, 1.715,0.003432,0.002663
3919,5.538e-06,4.831e+00,0.7233,0.5816, 41.51, 31.83, 1.904, 1.422,0.00310,0.002433,1.004e+00,0.9165,0.7085, 42.31, 32.54, 1.742, 1.356,0.003454,0.002664
3920,5.529e-06,4.839e+00,0.7483,0.5947, 41.52, 31.85, 1.821, 1.378,0.00322,0.002539,1.005e+00,0.7757,0.6666, 42.32, 32.54, 1.716, 1.341,0.003637,0.002806
3921,5.519e-06,4.847e+00,0.7308,0.5876, 41.50, 31.83, 1.803, 1.365,0.00339,0.002681,1.005e+00,0.8399,0.6612, 42.29, 32.53, 2.281, 1.730,0.003794,0.002908
3922,5.509e-06,4.828e+00,0.7288,0.5817, 41.49, 31.81, 1.960, 1.482,0.00326,0.002564,1.007e+00,0.9378,0.7246, 42.31, 32.54, 2.073, 1.588,0.004210,0.003267
3923,5.499e-06,4.824e+00,0.7160,0.5710, 41.47, 31.81, 1.903, 1.442,0.00350,0.002761,1.005e+00,0.7740,0.6442, 42.31, 32.53, 1.757, 1.371,0.003875,0.002990
3924,5.489e-06,4.829e+00,0.7172,0.5753, 41.50, 31.81, 1.792, 1.359,0.00343,0.002730,1.007e+00,0.7844,0.6440, 42.30, 32.53, 1.753, 1.362,0.004396,0.003428
3925,5.479e-06,4.827e+00,0.7105,0.5718, 41.49, 31.84, 1.856, 1.388,0.00351,0.002805,1.004e+00,0.9616,0.7410, 42.29, 32.53, 2.114, 1.611,0.003528,0.002679
3926,5.470e-06,4.816e+00,0.7372,0.5906, 41.48, 31.82, 1.850, 1.395,0.00314,0.002476,1.004e+00,0.8264,0.6503, 42.30, 32.53, 2.219, 1.697,0.003424,0.002545
3927,5.460e-06,4.819e+00,0.7140,0.5716, 41.50, 31.81, 1.877, 1.404,0.00321,0.002521,1.004e+00,0.7852,0.6446, 42.31, 32.53, 1.804, 1.409,0.003611,0.002740
3928,5.450e-06,4.830e+00,0.7062,0.5653, 41.49, 31.81, 1.832, 1.385,0.00329,0.002619,1.003e+00,0.8869,0.6902, 42.29, 32.51, 1.785, 1.386,0.003538,0.002643
3929,5.440e-06,4.813e+00,0.7113,0.5683, 41.47, 31.81, 1.876, 1.406,0.00319,0.002527,1.004e+00,0.7885,0.6384, 42.30, 32.54, 2.243, 1.708,0.003403,0.002591
3930,5.430e-06,4.831e+00,0.6977,0.5559, 41.49, 31.83, 1.902, 1.425,0.00326,0.002582,1.004e+00,0.7824,0.6432, 42.29, 32.52, 2.133, 1.636,0.003584,0.002725
3931,5.421e-06,4.825e+00,0.6993,0.5597, 41.45, 31.80, 1.827, 1.390,0.00336,0.002666,1.004e+00,0.7714,0.6467, 42.32, 32.54, 1.729, 1.353,0.003254,0.002574
3932,5.411e-06,4.813e+00,0.7267,0.5808, 41.47, 31.80, 1.926, 1.443,0.00326,0.002585,1.003e+00,0.8429,0.6608, 42.29, 32.52, 1.683, 1.326,0.003395,0.002740
3933,5.401e-06,4.834e+00,0.7284,0.5813, 41.50, 31.84, 1.833, 1.394,0.00318,0.002534,1.004e+00,0.7911,0.6385, 42.29, 32.53, 2.136, 1.636,0.003513,0.002807
3934,5.391e-06,4.826e+00,0.7353,0.5874, 41.46, 31.80, 1.911, 1.439,0.00317,0.002547,1.003e+00,0.7766,0.6514, 42.28, 32.52, 2.136, 1.633,0.003309,0.002593
3935,5.382e-06,4.811e+00,0.7645,0.6140, 41.47, 31.79, 1.822, 1.386,0.00309,0.002422,1.004e+00,0.8935,0.6917, 42.32, 32.54, 1.679, 1.324,0.003274,0.002555
3936,5.372e-06,4.821e+00,0.7206,0.5758, 41.48, 31.81, 1.836, 1.389,0.00302,0.002391,1.003e+00,0.8646,0.6735, 42.29, 32.52, 1.789, 1.390,0.003290,0.002597
3937,5.362e-06,4.814e+00,0.7333,0.5855, 41.46, 31.79, 1.834, 1.387,0.00305,0.002412,1.002e+00,0.7682,0.6484, 42.27, 32.51, 2.185, 1.666,0.003274,0.002621
3938,5.352e-06,4.815e+00,0.7142,0.5685, 41.45, 31.79, 1.877, 1.412,0.00320,0.002506,1.003e+00,0.7842,0.6360, 42.26, 32.51, 2.255, 1.719,0.003330,0.002633
3939,5.343e-06,4.822e+00,0.7153,0.5720, 41.44, 31.79, 1.884, 1.416,0.00321,0.002546,1.003e+00,0.7792,0.6489, 42.30, 32.53, 1.675, 1.328,0.003367,0.002613
3940,5.333e-06,4.810e+00,0.7072,0.5658, 41.46, 31.80, 1.821, 1.374,0.00325,0.002573,1.005e+00,0.7858,0.6452, 42.30, 32.53, 1.707, 1.334,0.003873,0.002945
3941,5.323e-06,4.827e+00,0.7007,0.5616, 41.47, 31.79, 1.827, 1.383,0.00333,0.002629,1.005e+00,0.8248,0.6512, 42.31, 32.54, 2.174, 1.664,0.003517,0.002791
3942,5.314e-06,4.823e+00,0.7389,0.5940, 41.46, 31.80, 1.936, 1.445,0.00319,0.002519,1.004e+00,0.7915,0.6432, 42.30, 32.52, 2.059, 1.580,0.003562,0.002755
3943,5.304e-06,4.825e+00,0.7784,0.6183, 41.46, 31.81, 1.912, 1.441,0.00318,0.002524,1.002e+00,0.8600,0.7570, 42.27, 32.51, 1.727, 1.347,0.003315,0.002505
3944,5.294e-06,4.834e+00,0.8504,0.6908, 41.47, 31.81, 1.776, 1.353,0.00322,0.002550,1.002e+00,0.7957,0.6986, 42.27, 32.51, 1.772, 1.376,0.003395,0.002589
3945,5.285e-06,4.824e+00,0.7655,0.6116, 41.45, 31.79, 1.915, 1.438,0.00320,0.002548,1.003e+00,0.8565,0.6679, 42.28, 32.52, 2.014, 1.549,0.003442,0.002617
3946,5.275e-06,4.810e+00,0.7152,0.5673, 41.46, 31.80, 1.830, 1.384,0.00314,0.002482,1.003e+00,0.8137,0.6417, 42.27, 32.50, 2.139, 1.636,0.003469,0.002671
3947,5.265e-06,4.821e+00,0.7210,0.5811, 41.43, 31.78, 1.863, 1.405,0.00320,0.002518,1.003e+00,0.7657,0.6539, 42.30, 32.52, 1.717, 1.344,0.003447,0.002736
3948,5.256e-06,4.819e+00,0.7108,0.5697, 41.44, 31.78, 1.896, 1.423,0.00322,0.002547,1.002e+00,0.9209,0.7130, 42.27, 32.50, 1.689, 1.327,0.003594,0.002872
3949,5.246e-06,4.826e+00,0.7637,0.6095, 41.47, 31.79, 1.817, 1.369,0.00331,0.002604,1.004e+00,0.7969,0.6391, 42.29, 32.53, 2.327, 1.772,0.003238,0.002546
3950,5.237e-06,4.820e+00,0.7247,0.5789, 41.44, 31.79, 1.906, 1.426,0.00329,0.002615,1.002e+00,0.7684,0.6445, 42.24, 32.50, 2.309, 1.753,0.003571,0.002879
3951,5.227e-06,4.823e+00,0.7147,0.5761, 41.44, 31.79, 1.899, 1.427,0.00343,0.002698,1.004e+00,0.8357,0.6584, 42.31, 32.52, 1.667, 1.311,0.003437,0.002729
3952,5.217e-06,4.814e+00,0.7029,0.5613, 41.46, 31.78, 1.818, 1.379,0.00332,0.002650,1.001e+00,0.8469,0.6636, 42.27, 32.50, 1.736, 1.353,0.003311,0.002527
3953,5.208e-06,4.820e+00,0.7234,0.5857, 41.47, 31.79, 1.765, 1.346,0.00319,0.002542,1.003e+00,0.7643,0.6452, 42.28, 32.51, 2.161, 1.659,0.003248,0.002596
3954,5.198e-06,4.822e+00,0.7100,0.5705, 41.47, 31.81, 1.885, 1.430,0.00316,0.002509,1.002e+00,0.8737,0.6803, 42.27, 32.51, 2.165, 1.646,0.003257,0.002491
3955,5.189e-06,4.809e+00,0.7105,0.5694, 41.43, 31.75, 1.939, 1.450,0.00319,0.002518,1.002e+00,0.7710,0.6494, 42.26, 32.50, 1.726, 1.348,0.003416,0.002622
3956,5.179e-06,4.824e+00,0.7062,0.5673, 41.47, 31.78, 1.816, 1.365,0.00320,0.002523,1.002e+00,0.8227,0.6474, 42.27, 32.50, 1.802, 1.411,0.003520,0.002696
3957,5.169e-06,4.815e+00,0.7185,0.5736, 41.46, 31.78, 1.852, 1.401,0.00319,0.002531,1.003e+00,0.8763,0.6816, 42.26, 32.51, 2.145, 1.641,0.003577,0.002802
3958,5.160e-06,4.820e+00,0.7108,0.5691, 41.44, 31.78, 1.906, 1.436,0.00327,0.002630,1.002e+00,0.8400,0.6586, 42.25, 32.49, 2.264, 1.723,0.003485,0.002749
3959,5.150e-06,4.821e+00,0.6990,0.5628, 41.43, 31.78, 1.882, 1.414,0.00313,0.002492,1.002e+00,0.7898,0.6425, 42.28, 32.50, 1.696, 1.332,0.003309,0.002525
